alcohol_diff,chlorides_diff,citric acid_diff,density_diff,fixed acidity_diff,free sulfur dioxide_diff,pH_diff,residual sugar_diff,sulphates_diff,total sulfur dioxide_diff,volatile acidity_diff,Target
1.5,0.016999999999999987,-0.24,-0.003110000000000057,0.09999999999999964,3.0,-0.31000000000000005,1.4,0.039999999999999925,-18.0,-0.06,1
2.3000000000000007,0.023000000000000007,0.12,-0.004610000000000003,-0.5,-6.0,-0.08000000000000007,0.3999999999999999,0.16999999999999993,-48.0,-0.265,1
2.0,0.018000000000000002,0.36000000000000004,-0.000980000000000092,2.9000000000000004,-1.0,-0.22999999999999998,1.4,0.22999999999999998,-2.0,-0.15000000000000002,1
1.4000000000000004,0.044,0.35000000000000003,0.0005299999999999194,2.9000000000000004,3.0,-0.29000000000000004,1.7000000000000002,-0.08000000000000007,7.0,-0.29000000000000004,1
0.3000000000000007,0.047,0.07,0.00032999999999994145,-0.1999999999999993,-1.0,-0.029999999999999805,1.5500000000000003,-0.14,-3.0,0.06,1
2.5,0.03,0.10000000000000003,-0.0014100000000000223,1.6000000000000005,-21.0,-0.18000000000000016,1.9000000000000001,0.04999999999999993,-55.0,-0.050000000000000044,1
-1.0999999999999996,0.27599999999999997,-0.14,-0.0022600000000000398,-0.3000000000000007,6.0,-0.5300000000000002,-0.30000000000000027,0.44000000000000006,-4.0,0.030000000000000027,1
-0.29999999999999893,0.28200000000000003,0.21999999999999997,-0.0037599999999999856,-0.9000000000000004,-3.0,-0.30000000000000027,-1.3000000000000003,0.5700000000000001,-34.0,-0.175,1
-0.5999999999999996,0.277,0.46,-0.0001300000000000745,2.5,2.0,-0.4500000000000002,-0.30000000000000027,0.6300000000000001,12.0,-0.06,1
-1.1999999999999993,0.303,0.45,0.0013799999999999368,2.5,6.0,-0.5100000000000002,0.0,0.32000000000000006,21.0,-0.2,1
-2.299999999999999,0.306,0.16999999999999998,0.0011799999999999589,-0.5999999999999996,2.0,-0.25,-0.1499999999999999,0.2600000000000001,11.0,0.15000000000000002,0
-0.09999999999999964,0.289,0.2,-0.0005600000000000049,1.2000000000000002,-18.0,-0.40000000000000036,0.19999999999999996,0.45000000000000007,-41.0,0.03999999999999998,0
-2.5999999999999996,0.259,0.09999999999999998,0.0008500000000000174,-0.40000000000000036,3.0,-0.2200000000000002,-1.7000000000000002,0.40000000000000013,14.0,0.09000000000000002,0
-1.0999999999999996,-0.016000000000000014,-0.29000000000000004,-0.0010000000000000009,-0.6000000000000014,12.0,-0.31000000000000005,0.6999999999999997,-0.040000000000000036,85.0,0.09000000000000002,1
-0.29999999999999893,-0.009999999999999995,0.06999999999999995,-0.0024999999999999467,-1.200000000000001,3.0,-0.08000000000000007,-0.30000000000000027,0.08999999999999997,55.0,-0.11499999999999999,1
-0.5999999999999996,-0.015,0.31,0.0011299999999999644,2.1999999999999993,8.0,-0.22999999999999998,0.6999999999999997,0.15000000000000002,101.0,0.0,1
-1.1999999999999993,0.010999999999999996,0.3,0.0026399999999999757,2.1999999999999993,12.0,-0.29000000000000004,1.0,-0.16000000000000003,110.0,-0.14,1
-2.299999999999999,0.013999999999999999,0.019999999999999962,0.0024399999999999977,-0.9000000000000004,8.0,-0.029999999999999805,0.8500000000000001,-0.21999999999999997,100.0,0.21000000000000002,0
-0.09999999999999964,-0.0030000000000000027,0.04999999999999999,0.0007000000000000339,0.8999999999999995,-12.0,-0.18000000000000016,1.2,-0.030000000000000027,48.0,0.09999999999999998,0
-2.5999999999999996,-0.033,-0.050000000000000044,0.0021100000000000563,-0.7000000000000011,9.0,0.0,-0.7000000000000002,-0.07999999999999996,103.0,0.15000000000000002,0
0.0,-0.292,-0.15000000000000002,0.0012600000000000389,-0.3000000000000007,6.0,0.2200000000000002,1.0,-0.4800000000000001,89.0,0.06,1
-1.3000000000000007,-0.015000000000000013,-0.15000000000000002,-0.0008000000000000229,0.1999999999999993,17.0,-0.31000000000000005,0.19999999999999973,-0.08000000000000007,79.0,0.030000000000000027,1
-0.5,-0.008999999999999994,0.20999999999999996,-0.0022999999999999687,-0.40000000000000036,8.0,-0.08000000000000007,-0.8000000000000003,0.04999999999999993,49.0,-0.175,1
-0.8000000000000007,-0.013999999999999999,0.45,0.0013299999999999423,3.0,13.0,-0.22999999999999998,0.19999999999999973,0.10999999999999999,95.0,-0.06,1
-1.4000000000000004,0.011999999999999997,0.44,0.0028399999999999537,3.0,17.0,-0.29000000000000004,0.5,-0.20000000000000007,104.0,-0.2,1
-2.5,0.015,0.15999999999999998,0.0026399999999999757,-0.09999999999999964,13.0,-0.029999999999999805,0.3500000000000001,-0.26,94.0,0.15000000000000002,0
-0.3000000000000007,-0.0020000000000000018,0.19,0.0009000000000000119,1.7000000000000002,-7.0,-0.18000000000000016,0.7,-0.07000000000000006,42.0,0.03999999999999998,0
-2.8000000000000007,-0.032,0.08999999999999997,0.0023100000000000342,0.09999999999999964,14.0,0.0,-1.2000000000000002,-0.12,97.0,0.09000000000000002,0
-0.20000000000000107,-0.291,-0.010000000000000009,0.0014600000000000168,0.5,11.0,0.2200000000000002,0.5,-0.5200000000000001,83.0,0.0,1
-0.20000000000000107,0.0010000000000000009,0.14,0.00019999999999997797,0.8000000000000007,5.0,0.0,-0.5,-0.040000000000000036,-6.0,-0.06,1
0.40000000000000036,-0.032000000000000015,-0.62,-0.003710000000000102,-2.1000000000000005,17.0,-0.1499999999999999,-0.30000000000000027,0.15999999999999992,0.0,0.26000000000000006,1
1.200000000000001,-0.025999999999999995,-0.26,-0.005210000000000048,-2.7,8.0,0.08000000000000007,-1.3000000000000003,0.2899999999999999,-30.0,0.05500000000000005,1
0.9000000000000004,-0.031,-0.02,-0.0015800000000001369,0.7000000000000002,13.0,-0.06999999999999984,-0.30000000000000027,0.35,16.0,0.17000000000000004,1
0.3000000000000007,-0.0050000000000000044,-0.030000000000000002,-7.000000000012552e-05,0.7000000000000002,17.0,-0.1299999999999999,0.0,0.039999999999999925,25.0,0.030000000000000027,1
-0.7999999999999989,-0.0020000000000000018,-0.31,-0.0002700000000001035,-2.3999999999999995,13.0,0.13000000000000034,-0.1499999999999999,-0.020000000000000018,15.0,0.38000000000000006,0
1.4000000000000004,-0.019000000000000003,-0.27999999999999997,-0.0020100000000000673,-0.5999999999999996,-7.0,-0.020000000000000018,0.19999999999999996,0.16999999999999993,-37.0,0.27,1
-1.0999999999999996,-0.049,-0.38,-0.0006000000000000449,-2.2,14.0,0.16000000000000014,-1.7000000000000002,0.12,18.0,0.32000000000000006,0
1.5,-0.308,-0.48,-0.0014500000000000624,-1.7999999999999998,11.0,0.38000000000000034,0.0,-0.28000000000000014,4.0,0.23000000000000004,1
1.5,-0.016,-0.32999999999999996,-0.002710000000000101,-1.4999999999999991,5.0,0.16000000000000014,-1.0,0.19999999999999996,-85.0,0.17000000000000004,1
1.700000000000001,-0.017,-0.47,-0.002910000000000079,-2.3,0.0,0.16000000000000014,-0.5,0.24,-79.0,0.23000000000000004,1
-1.1999999999999993,-0.020000000000000018,-0.64,-0.0017000000000000348,-1.700000000000001,3.0,-0.06000000000000005,0.0,-0.16000000000000003,-20.0,0.2700000000000001,1
-0.3999999999999986,-0.013999999999999999,-0.28,-0.0031999999999999806,-2.3000000000000007,-6.0,0.16999999999999993,-1.0,-0.030000000000000027,-50.0,0.06500000000000006,1
-0.6999999999999993,-0.019000000000000003,-0.04,0.00042999999999993044,1.0999999999999996,-1.0,0.020000000000000018,0.0,0.030000000000000027,-4.0,0.18000000000000005,1
-1.299999999999999,0.006999999999999992,-0.05,0.0019399999999999418,1.0999999999999996,3.0,-0.040000000000000036,0.30000000000000027,-0.28,5.0,0.040000000000000036,1
-2.3999999999999986,0.009999999999999995,-0.33,0.0017399999999999638,-2.0,-1.0,0.2200000000000002,0.15000000000000036,-0.33999999999999997,-5.0,0.39000000000000007,0
-0.1999999999999993,-0.007000000000000006,-0.3,0.0,-0.20000000000000018,-21.0,0.06999999999999984,0.5000000000000002,-0.15000000000000002,-57.0,0.28,0
-2.6999999999999993,-0.037000000000000005,-0.4,0.0014100000000000223,-1.8000000000000007,0.0,0.25,-1.4,-0.19999999999999996,-2.0,0.33000000000000007,0
-0.09999999999999964,-0.296,-0.5,0.0005600000000000049,-1.4000000000000004,-3.0,0.4700000000000002,0.30000000000000027,-0.6000000000000001,-16.0,0.24000000000000005,1
-0.09999999999999964,-0.0040000000000000036,-0.35,-0.0007000000000000339,-1.0999999999999996,-9.0,0.25,-0.6999999999999997,-0.12,-105.0,0.18000000000000005,1
0.10000000000000142,-0.0050000000000000044,-0.49,-0.0009000000000000119,-1.9000000000000004,-14.0,0.25,-0.19999999999999973,-0.07999999999999996,-99.0,0.24000000000000005,1
-1.5999999999999996,0.011999999999999997,-0.02,0.0020100000000000673,0.39999999999999947,-14.0,0.08999999999999986,0.30000000000000027,-0.31999999999999995,-20.0,0.010000000000000009,0
-1.0999999999999996,-0.0020000000000000157,-0.41000000000000003,0.0006200000000000649,0.3999999999999986,9.0,-0.3900000000000001,0.3999999999999999,-0.15000000000000002,35.0,0.050000000000000044,1
-0.29999999999999893,0.0040000000000000036,-0.05000000000000002,-0.0008799999999998809,-0.20000000000000107,0.0,-0.16000000000000014,-0.6000000000000001,-0.020000000000000018,5.0,-0.15499999999999997,1
-0.5999999999999996,-0.0010000000000000009,0.19,0.00275000000000003,3.1999999999999993,5.0,-0.31000000000000005,0.3999999999999999,0.040000000000000036,51.0,-0.03999999999999998,1
-1.1999999999999993,0.024999999999999994,0.18,0.0042600000000000415,3.1999999999999993,9.0,-0.3700000000000001,0.7000000000000002,-0.27,60.0,-0.18,1
-2.299999999999999,0.027999999999999997,-0.1,0.0040600000000000636,0.09999999999999964,5.0,-0.10999999999999988,0.5500000000000003,-0.32999999999999996,50.0,0.17000000000000004,0
-0.09999999999999964,0.010999999999999996,-0.06999999999999998,0.0023200000000000998,1.8999999999999995,-15.0,-0.26000000000000023,0.9000000000000001,-0.14,-2.0,0.06,0
-2.5999999999999996,-0.019000000000000003,-0.17,0.003730000000000122,0.29999999999999893,6.0,-0.08000000000000007,-1.0,-0.18999999999999995,53.0,0.11000000000000004,0
0.0,-0.278,-0.27,0.0028800000000001047,0.6999999999999993,3.0,0.14000000000000012,0.7000000000000002,-0.5900000000000001,39.0,0.020000000000000018,1
0.0,0.013999999999999999,-0.11999999999999997,0.0016200000000000658,1.0,-3.0,-0.08000000000000007,-0.2999999999999998,-0.10999999999999999,-50.0,-0.03999999999999998,1
0.20000000000000107,0.012999999999999998,-0.26,0.0014200000000000879,0.1999999999999993,-8.0,-0.08000000000000007,0.20000000000000018,-0.06999999999999995,-44.0,0.020000000000000018,1
-1.5,0.03,0.21000000000000002,0.004330000000000167,2.499999999999999,-8.0,-0.2400000000000002,0.7000000000000002,-0.30999999999999994,35.0,-0.21000000000000002,0
0.09999999999999964,0.018000000000000002,0.23,0.0023200000000000998,2.0999999999999996,6.0,-0.33000000000000007,0.3999999999999999,0.010000000000000009,55.0,-0.22000000000000003,1
-1.0,-0.011000000000000024,-0.42000000000000004,-0.000300000000000078,-0.5,1.0,-0.16999999999999993,0.19999999999999973,-0.040000000000000036,44.0,0.15000000000000008,1
-0.1999999999999993,-0.0050000000000000044,-0.060000000000000026,-0.0018000000000000238,-1.0999999999999996,-8.0,0.06000000000000005,-0.8000000000000003,0.08999999999999997,14.0,-0.05499999999999994,1
-0.5,-0.010000000000000009,0.18,0.0018299999999998873,2.3000000000000007,-3.0,-0.08999999999999986,0.19999999999999973,0.15000000000000002,60.0,0.06000000000000005,1
-1.0999999999999996,0.015999999999999986,0.16999999999999998,0.0033399999999998986,2.3000000000000007,1.0,-0.1499999999999999,0.5,-0.16000000000000003,69.0,-0.07999999999999996,1
-2.1999999999999993,0.01899999999999999,-0.11000000000000001,0.0031399999999999206,-0.7999999999999989,-3.0,0.11000000000000032,0.3500000000000001,-0.21999999999999997,59.0,0.2700000000000001,0
0.0,0.001999999999999988,-0.07999999999999999,0.0013999999999999568,1.0000000000000009,-23.0,-0.040000000000000036,0.7,-0.030000000000000027,7.0,0.16000000000000003,0
-2.5,-0.02800000000000001,-0.18000000000000002,0.002809999999999979,-0.5999999999999996,-2.0,0.14000000000000012,-1.2000000000000002,-0.07999999999999996,62.0,0.21000000000000008,0
0.09999999999999964,-0.28700000000000003,-0.28,0.0019599999999999618,-0.1999999999999993,-5.0,0.3600000000000003,0.5,-0.4800000000000001,48.0,0.12000000000000005,1
0.09999999999999964,0.0049999999999999906,-0.12999999999999998,0.0006999999999999229,0.10000000000000142,-11.0,0.14000000000000012,-0.5,0.0,-41.0,0.06000000000000005,1
0.3000000000000007,0.00399999999999999,-0.27,0.0004999999999999449,-0.6999999999999993,-16.0,0.14000000000000012,0.0,0.040000000000000036,-35.0,0.12000000000000005,1
-1.4000000000000004,0.02099999999999999,0.2,0.003410000000000024,1.6000000000000005,-16.0,-0.020000000000000018,0.5,-0.19999999999999996,44.0,-0.10999999999999999,0
0.1999999999999993,0.008999999999999994,0.22,0.0013999999999999568,1.200000000000001,-2.0,-0.10999999999999988,0.19999999999999973,0.12,64.0,-0.12,1
0.09999999999999964,-0.009000000000000008,-0.010000000000000009,-0.0009200000000001429,-0.8999999999999986,-8.0,0.2200000000000002,-0.20000000000000018,0.10999999999999999,9.0,0.10000000000000003,1
-0.9000000000000004,0.012999999999999984,-0.25,0.0,1.8999999999999986,-1.0,-0.6499999999999999,0.0,-0.16000000000000003,-10.0,0.020000000000000018,1
-0.09999999999999964,0.019000000000000003,0.10999999999999999,-0.0014999999999999458,1.299999999999999,-10.0,-0.41999999999999993,-1.0,-0.030000000000000027,-40.0,-0.185,1
-0.40000000000000036,0.013999999999999999,0.35000000000000003,0.0021299999999999653,4.699999999999999,-5.0,-0.5699999999999998,0.0,0.030000000000000027,6.0,-0.07,1
-1.0,0.039999999999999994,0.34,0.0036399999999999766,4.699999999999999,-1.0,-0.6299999999999999,0.30000000000000027,-0.28,15.0,-0.21000000000000002,1
-2.0999999999999996,0.043,0.06,0.0034399999999999986,1.5999999999999996,-5.0,-0.36999999999999966,0.15000000000000036,-0.33999999999999997,5.0,0.14,0
0.09999999999999964,0.025999999999999995,0.09000000000000002,0.0017000000000000348,3.3999999999999995,-25.0,-0.52,0.5000000000000002,-0.15000000000000002,-47.0,0.02999999999999997,0
-2.4000000000000004,-0.0040000000000000036,-0.010000000000000009,0.003110000000000057,1.799999999999999,-4.0,-0.33999999999999986,-1.4,-0.19999999999999996,8.0,0.08000000000000002,0
0.1999999999999993,-0.263,-0.10999999999999999,0.0022600000000000398,2.1999999999999993,-7.0,-0.11999999999999966,0.30000000000000027,-0.6000000000000001,-6.0,-0.010000000000000009,1
0.1999999999999993,0.028999999999999998,0.040000000000000036,0.0010000000000000009,2.5,-13.0,-0.33999999999999986,-0.6999999999999997,-0.12,-95.0,-0.07,1
0.40000000000000036,0.027999999999999997,-0.09999999999999998,0.0008000000000000229,1.6999999999999993,-18.0,-0.33999999999999986,-0.19999999999999973,-0.07999999999999996,-89.0,-0.010000000000000009,1
-1.3000000000000007,0.045,0.37,0.003710000000000102,3.999999999999999,-18.0,-0.5,0.30000000000000027,-0.31999999999999995,-10.0,-0.24000000000000005,0
0.29999999999999893,0.033,0.39,0.0017000000000000348,3.5999999999999996,-4.0,-0.5899999999999999,0.0,0.0,10.0,-0.25000000000000006,1
0.1999999999999993,0.015,0.16,-0.0006200000000000649,1.5,-10.0,-0.2599999999999998,-0.3999999999999999,-0.010000000000000009,-45.0,-0.030000000000000027,1
0.09999999999999964,0.024000000000000007,0.17,0.000300000000000078,2.3999999999999986,-2.0,-0.48,-0.19999999999999973,-0.12,-54.0,-0.13000000000000006,1
-1.3000000000000007,-0.014000000000000012,-0.24,-0.0006000000000000449,0.0,10.0,-0.10000000000000009,0.0,-0.020000000000000018,10.0,-0.009999999999999953,1
-0.5,-0.007999999999999993,0.12,-0.0020999999999999908,-0.5999999999999996,1.0,0.1299999999999999,-1.0,0.10999999999999999,-20.0,-0.21499999999999997,1
-0.8000000000000007,-0.012999999999999998,0.36000000000000004,0.0015299999999999203,2.8000000000000007,6.0,-0.020000000000000018,0.0,0.17000000000000004,26.0,-0.09999999999999998,1
-1.4000000000000004,0.012999999999999998,0.35000000000000003,0.0030399999999999316,2.8000000000000007,10.0,-0.08000000000000007,0.30000000000000027,-0.14,35.0,-0.24,1
-2.5,0.016,0.07,0.0028399999999999537,-0.29999999999999893,6.0,0.18000000000000016,0.15000000000000036,-0.19999999999999996,25.0,0.11000000000000004,0
-0.3000000000000007,-0.0010000000000000009,0.10000000000000003,0.0010999999999999899,1.5000000000000009,-14.0,0.029999999999999805,0.5000000000000002,-0.010000000000000009,-27.0,0.0,0
-2.8000000000000007,-0.031,0.0,0.0025100000000000122,-0.09999999999999964,7.0,0.20999999999999996,-1.4,-0.05999999999999994,28.0,0.050000000000000044,0
-0.20000000000000107,-0.29,-0.09999999999999998,0.0016599999999999948,0.3000000000000007,4.0,0.43000000000000016,0.30000000000000027,-0.4600000000000001,14.0,-0.03999999999999998,1
-0.20000000000000107,0.0020000000000000018,0.050000000000000044,0.00039999999999995595,0.6000000000000014,-2.0,0.20999999999999996,-0.6999999999999997,0.020000000000000018,-75.0,-0.09999999999999998,1
0.0,0.0010000000000000009,-0.08999999999999997,0.00019999999999997797,-0.1999999999999993,-7.0,0.20999999999999996,-0.19999999999999973,0.06000000000000005,-69.0,-0.03999999999999998,1
-1.700000000000001,0.018000000000000002,0.38,0.003110000000000057,2.1000000000000005,-7.0,0.04999999999999982,0.30000000000000027,-0.17999999999999994,10.0,-0.27,0
-0.10000000000000142,0.006000000000000005,0.4,0.0010999999999999899,1.700000000000001,7.0,-0.040000000000000036,0.0,0.14,30.0,-0.28,1
-0.20000000000000107,-0.011999999999999997,0.17,-0.0012200000000001099,-0.3999999999999986,1.0,0.29000000000000004,-0.3999999999999999,0.13,-25.0,-0.06,1
-0.3000000000000007,-0.002999999999999989,0.18000000000000002,-0.00029999999999996696,0.5,9.0,0.06999999999999984,-0.19999999999999973,0.020000000000000018,-34.0,-0.16000000000000003,1
-0.40000000000000036,-0.026999999999999996,0.010000000000000009,-0.0006000000000000449,-1.8999999999999986,11.0,0.5499999999999998,0.0,0.14,20.0,-0.02999999999999997,1
1.5999999999999996,-0.042000000000000016,-0.41000000000000003,-0.0034000000000000696,-2.3000000000000007,19.0,-0.10000000000000009,6.1000000000000005,-0.10999999999999999,49.0,-0.019999999999999962,1
2.4000000000000004,-0.036,-0.05000000000000002,-0.0049000000000000155,-2.9000000000000004,10.0,0.1299999999999999,5.1000000000000005,0.020000000000000018,19.0,-0.22499999999999998,1
2.0999999999999996,-0.041,0.19,-0.0012700000000001044,0.5,15.0,-0.020000000000000018,6.1000000000000005,0.08000000000000007,65.0,-0.10999999999999999,1
1.5,-0.015000000000000006,0.18,0.00023999999999990695,0.5,19.0,-0.08000000000000007,6.4,-0.22999999999999998,74.0,-0.25,1
0.40000000000000036,-0.012000000000000004,-0.1,3.999999999992898e-05,-2.5999999999999996,15.0,0.18000000000000016,6.250000000000001,-0.2899999999999999,64.0,0.10000000000000003,0
2.5999999999999996,-0.029000000000000005,-0.06999999999999998,-0.0017000000000000348,-0.7999999999999998,-5.0,0.029999999999999805,6.6000000000000005,-0.09999999999999998,12.0,-0.010000000000000009,1
0.09999999999999964,-0.059000000000000004,-0.17,-0.00029000000000001247,-2.4000000000000004,16.0,0.20999999999999996,4.700000000000001,-0.1499999999999999,67.0,0.040000000000000036,0
2.6999999999999993,-0.318,-0.27,-0.0011400000000000299,-2.0,13.0,0.43000000000000016,6.4,-0.55,53.0,-0.04999999999999999,1
2.6999999999999993,-0.026000000000000002,-0.11999999999999997,-0.0024000000000000687,-1.6999999999999993,7.0,0.20999999999999996,5.4,-0.06999999999999995,-36.0,-0.10999999999999999,1
2.9000000000000004,-0.027000000000000003,-0.26,-0.0026000000000000467,-2.5,2.0,0.20999999999999996,5.9,-0.029999999999999916,-30.0,-0.04999999999999999,1
1.1999999999999993,-0.010000000000000002,0.21000000000000002,0.00031000000000003247,-0.20000000000000018,2.0,0.04999999999999982,6.4,-0.2699999999999999,49.0,-0.28,1
2.799999999999999,-0.022,0.23,-0.0017000000000000348,-0.5999999999999996,16.0,-0.040000000000000036,6.1000000000000005,0.050000000000000044,69.0,-0.29000000000000004,1
2.6999999999999993,-0.04,0.0,-0.004020000000000135,-2.6999999999999993,10.0,0.29000000000000004,5.700000000000001,0.040000000000000036,14.0,-0.07,1
2.5999999999999996,-0.030999999999999993,0.010000000000000009,-0.0030999999999999917,-1.8000000000000007,18.0,0.06999999999999984,5.9,-0.06999999999999995,5.0,-0.17000000000000004,1
2.5,-0.055,-0.16,-0.0034000000000000696,-4.199999999999999,20.0,0.5499999999999998,6.1000000000000005,0.050000000000000044,59.0,-0.03999999999999998,1
2.9000000000000004,-0.028000000000000004,-0.17,-0.0028000000000000247,-2.3000000000000007,9.0,0.0,6.1000000000000005,-0.08999999999999997,39.0,-0.010000000000000009,1
3.0,-0.030000000000000013,-0.38,-0.007099999999999995,-3.000000000000001,-6.0,-0.1499999999999999,-0.5000000000000002,-0.12,-31.0,-0.12,1
3.8000000000000007,-0.023999999999999994,-0.020000000000000018,-0.008599999999999941,-3.6000000000000005,-15.0,0.08000000000000007,-1.5000000000000002,0.010000000000000009,-61.0,-0.325,1
3.5,-0.028999999999999998,0.22,-0.00497000000000003,-0.20000000000000018,-10.0,-0.06999999999999984,-0.5000000000000002,0.07000000000000006,-15.0,-0.21000000000000002,1
2.9000000000000004,-0.0030000000000000027,0.21000000000000002,-0.0034600000000000186,-0.20000000000000018,-6.0,-0.1299999999999999,-0.19999999999999996,-0.24,-6.0,-0.35000000000000003,1
1.8000000000000007,0.0,-0.07,-0.0036599999999999966,-3.3,-10.0,0.13000000000000034,-0.34999999999999987,-0.29999999999999993,-16.0,0.0,0
4.0,-0.017,-0.03999999999999998,-0.00539999999999996,-1.5,-30.0,-0.020000000000000018,0.0,-0.10999999999999999,-68.0,-0.11000000000000004,1
1.5,-0.047,-0.14,-0.003989999999999938,-3.1000000000000005,-9.0,0.16000000000000014,-1.9000000000000001,-0.15999999999999992,-13.0,-0.06,0
4.1,-0.306,-0.24,-0.0048399999999999554,-2.7,-12.0,0.38000000000000034,-0.19999999999999996,-0.56,-27.0,-0.15000000000000002,1
4.1,-0.013999999999999999,-0.08999999999999997,-0.006099999999999994,-2.3999999999999995,-18.0,0.16000000000000014,-1.2,-0.07999999999999996,-116.0,-0.21000000000000002,1
4.300000000000001,-0.015,-0.22999999999999998,-0.006299999999999972,-3.2,-23.0,0.16000000000000014,-0.7,-0.039999999999999925,-110.0,-0.15000000000000002,1
2.5999999999999996,0.0020000000000000018,0.24000000000000002,-0.003389999999999893,-0.9000000000000004,-23.0,0.0,-0.19999999999999996,-0.2799999999999999,-31.0,-0.38000000000000006,1
4.199999999999999,-0.009999999999999995,0.26,-0.00539999999999996,-1.2999999999999998,-9.0,-0.08999999999999986,-0.5000000000000002,0.040000000000000036,-11.0,-0.39000000000000007,1
4.1,-0.027999999999999997,0.03,-0.00772000000000006,-3.3999999999999995,-15.0,0.2400000000000002,-0.9000000000000001,0.030000000000000027,-66.0,-0.17000000000000004,1
4.0,-0.01899999999999999,0.04000000000000001,-0.006799999999999917,-2.500000000000001,-7.0,0.020000000000000018,-0.7,-0.07999999999999996,-75.0,-0.2700000000000001,1
3.9000000000000004,-0.043,-0.13,-0.007099999999999995,-4.8999999999999995,-5.0,0.5,-0.5000000000000002,0.040000000000000036,-21.0,-0.14,1
4.300000000000001,-0.016,-0.14,-0.00649999999999995,-3.000000000000001,-16.0,-0.04999999999999982,-0.5000000000000002,-0.09999999999999998,-41.0,-0.11000000000000004,1
1.4000000000000004,0.012000000000000004,0.03,-0.0036999999999999256,-0.7000000000000002,-25.0,-0.04999999999999982,-6.6000000000000005,-0.010000000000000009,-80.0,-0.10000000000000003,1
-1.0,-0.014000000000000012,-0.33,-0.0019200000000001438,-1.9000000000000004,12.0,-0.06999999999999984,-0.20000000000000018,-0.10999999999999999,9.0,0.0,1
-0.1999999999999993,-0.007999999999999993,0.02999999999999997,-0.0034200000000000896,-2.5,3.0,0.16000000000000014,-1.2000000000000002,0.020000000000000018,-21.0,-0.20500000000000002,1
-0.5,-0.012999999999999998,0.27,0.00020999999999982144,0.9000000000000004,8.0,0.010000000000000231,-0.20000000000000018,0.08000000000000007,25.0,-0.09000000000000002,1
-1.0999999999999996,0.012999999999999998,0.26,0.0017199999999998328,0.9000000000000004,12.0,-0.04999999999999982,0.10000000000000009,-0.22999999999999998,34.0,-0.23000000000000004,1
-2.1999999999999993,0.016,-0.020000000000000018,0.0015199999999998548,-2.1999999999999993,8.0,0.2100000000000004,-0.04999999999999982,-0.2899999999999999,24.0,0.12,0
